# source: https://assets.lulu.com/media/specs/lulu-print-api-spec-sheet.xlsx
# fetched: 2026-09-03
# products: 3277
legacy_sku,sku,book_type,min_page,max_page,trim_width_in,trim_height_in,trim_width_mm,trim_height_mm,bleed_width_in,bleed_height_in,bleed_width_mm,bleed_height_mm,interior_color,print_quality,bind,interior_number,paper_type,interior_ppi,lamination,linen_color,foil_color
0600X0900FCSTDLW060UW444GNB,0600X0900.FC.STD.LW.060UW444.GNB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Navy,Black
0600X0900FCSTDLW060UW444GNG,0600X0900.FC.STD.LW.060UW444.GNG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Navy,Gold
0600X0900FCSTDLW060UW444GNW,0600X0900.FC.STD.LW.060UW444.GNW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Navy,White
0600X0900FCSTDLW060UW444GRB,0600X0900.FC.STD.LW.060UW444.GRB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Red,Black
0600X0900FCSTDLW060UW444GRG,0600X0900.FC.STD.LW.060UW444.GRG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Red,Gold
0600X0900FCSTDLW060UW444GRW,0600X0900.FC.STD.LW.060UW444.GRW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Red,White
0600X0900FCSTDLW060UW444GTB,0600X0900.FC.STD.LW.060UW444.GTB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Tan,Black
0600X0900FCSTDLW060UW444GTG,0600X0900.FC.STD.LW.060UW444.GTG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Tan,Gold
0600X0900FCSTDLW060UW444GTW,0600X0900.FC.STD.LW.060UW444.GTW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Tan,White
0600X0900FCSTDLW060UW444MBB,0600X0900.FC.STD.LW.060UW444.MBB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Black,Black
0600X0900FCSTDLW060UW444MBG,0600X0900.FC.STD.LW.060UW444.MBG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Black,Gold
0600X0900FCSTDLW060UW444MBW,0600X0900.FC.STD.LW.060UW444.MBW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Black,White
0600X0900FCSTDLW060UW444MFB,0600X0900.FC.STD.LW.060UW444.MFB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Forest,Black
0600X0900FCSTDLW060UW444MFG,0600X0900.FC.STD.LW.060UW444.MFG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Forest,Gold
0600X0900FCSTDLW060UW444MFW,0600X0900.FC.STD.LW.060UW444.MFW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Forest,White
0600X0900FCSTDLW060UW444MGB,0600X0900.FC.STD.LW.060UW444.MGB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Gray,Black
0600X0900FCSTDLW060UW444MGG,0600X0900.FC.STD.LW.060UW444.MGG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Gray,Gold
0600X0900FCSTDLW060UW444MGW,0600X0900.FC.STD.LW.060UW444.MGW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Gray,White
0600X0900FCSTDLW060UW444MNB,0600X0900.FC.STD.LW.060UW444.MNB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Navy,Black
0600X0900FCSTDLW060UW444MNG,0600X0900.FC.STD.LW.060UW444.MNG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Navy,Gold
0600X0900FCSTDLW060UW444MNW,0600X0900.FC.STD.LW.060UW444.MNW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Navy,White
0600X0900FCSTDLW060UW444MRB,0600X0900.FC.STD.LW.060UW444.MRB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Red,Black
0600X0900FCSTDLW060UW444MRG,0600X0900.FC.STD.LW.060UW444.MRG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Red,Gold
0600X0900FCSTDLW060UW444MRW,0600X0900.FC.STD.LW.060UW444.MRW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Red,White
0600X0900FCSTDLW060UW444MTB,0600X0900.FC.STD.LW.060UW444.MTB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Tan,Black
0600X0900FCSTDLW060UW444MTG,0600X0900.FC.STD.LW.060UW444.MTG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Tan,Gold
0600X0900FCSTDLW060UW444MTW,0600X0900.FC.STD.LW.060UW444.MTW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Tan,White
0600X0900FCSTDLW080CW444GBB,0600X0900.FC.STD.LW.080CW444.GBB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Black,Black
0600X0900FCSTDLW080CW444GBG,0600X0900.FC.STD.LW.080CW444.GBG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Black,Gold
0600X0900FCSTDLW080CW444GBW,0600X0900.FC.STD.LW.080CW444.GBW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Black,White
0600X0900FCSTDLW080CW444GFB,0600X0900.FC.STD.LW.080CW444.GFB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Forest,Black
0600X0900FCSTDLW080CW444GFG,0600X0900.FC.STD.LW.080CW444.GFG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Forest,Gold
0600X0900FCSTDLW080CW444GFW,0600X0900.FC.STD.LW.080CW444.GFW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Forest,White
0600X0900FCSTDLW080CW444GGB,0600X0900.FC.STD.LW.080CW444.GGB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Gray,Black
0600X0900FCSTDLW080CW444GGG,0600X0900.FC.STD.LW.080CW444.GGG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Gray,Gold
0600X0900FCSTDLW080CW444GGW,0600X0900.FC.STD.LW.080CW444.GGW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Gray,White
0600X0900FCSTDLW080CW444GNB,0600X0900.FC.STD.LW.080CW444.GNB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Navy,Black
0600X0900FCSTDLW080CW444GNG,0600X0900.FC.STD.LW.080CW444.GNG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Navy,Gold
0600X0900FCSTDLW080CW444GNW,0600X0900.FC.STD.LW.080CW444.GNW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Navy,White
0600X0900FCSTDLW080CW444GRB,0600X0900.FC.STD.LW.080CW444.GRB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Red,Black
0600X0900FCSTDLW080CW444GRG,0600X0900.FC.STD.LW.080CW444.GRG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Red,Gold
0600X0900FCSTDLW080CW444GRW,0600X0900.FC.STD.LW.080CW444.GRW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Red,White
0600X0900FCSTDLW080CW444GTB,0600X0900.FC.STD.LW.080CW444.GTB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Tan,Black
0600X0900FCSTDLW080CW444GTG,0600X0900.FC.STD.LW.080CW444.GTG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Tan,Gold
0600X0900FCSTDLW080CW444GTW,0600X0900.FC.STD.LW.080CW444.GTW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Tan,White
0600X0900FCSTDLW080CW444MBB,0600X0900.FC.STD.LW.080CW444.MBB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Black,Black
0600X0900FCSTDLW080CW444MBG,0600X0900.FC.STD.LW.080CW444.MBG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Black,Gold
0600X0900FCSTDLW080CW444MBW,0600X0900.FC.STD.LW.080CW444.MBW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Black,White
0600X0900FCSTDLW080CW444MFB,0600X0900.FC.STD.LW.080CW444.MFB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Forest,Black
0600X0900FCSTDLW080CW444MFG,0600X0900.FC.STD.LW.080CW444.MFG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Forest,Gold
0600X0900FCSTDLW080CW444MFW,0600X0900.FC.STD.LW.080CW444.MFW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Forest,White
0600X0900FCSTDLW080CW444MGB,0600X0900.FC.STD.LW.080CW444.MGB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Gray,Black
0600X0900FCSTDLW080CW444MGG,0600X0900.FC.STD.LW.080CW444.MGG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Gray,Gold
0600X0900FCSTDLW080CW444MGW,0600X0900.FC.STD.LW.080CW444.MGW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Gray,White
0600X0900FCSTDLW080CW444MNB,0600X0900.FC.STD.LW.080CW444.MNB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Navy,Black
0600X0900FCSTDLW080CW444MNG,0600X0900.FC.STD.LW.080CW444.MNG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Navy,Gold
0600X0900FCSTDLW080CW444MNW,0600X0900.FC.STD.LW.080CW444.MNW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Navy,White
0600X0900FCSTDLW080CW444MRB,0600X0900.FC.STD.LW.080CW444.MRB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Red,Black
0600X0900FCSTDLW080CW444MRG,0600X0900.FC.STD.LW.080CW444.MRG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Red,Gold
0600X0900FCSTDLW080CW444MRW,0600X0900.FC.STD.LW.080CW444.MRW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Red,White
0600X0900FCSTDLW080CW444MTB,0600X0900.FC.STD.LW.080CW444.MTB,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,Black
0600X0900FCSTDLW080CW444MTG,0600X0900.FC.STD.LW.080CW444.MTG,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,Gold
0600X0900FCSTDLW080CW444MTW,0600X0900.FC.STD.LW.080CW444.MTW,US Trade,24.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,White
0600X0900FCSTDPB060UW444GXX,0600X0900.FC.STD.PB.060UW444.GXX,US Trade,32.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
0600X0900FCSTDPB060UW444MXX,0600X0900.FC.STD.PB.060UW444.MXX,US Trade,32.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
0600X0900FCSTDPB080CW444GXX,0600X0900.FC.STD.PB.080CW444.GXX,US Trade,32.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
0600X0900FCSTDPB080CW444MXX,0600X0900.FC.STD.PB.080CW444.MXX,US Trade,32.0,800.0,6.0,9.0,152.0,229.0,6.25,9.25,158.35,235.35,Full Color,Standard,Perfect,80.0,80# Coated White,444.0,Matte,X,X
0614X0921BWSTDCO060UC444GXX,0614X0921.BW.STD.CO.060UC444.GXX,Royal,2.0,470.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Coil,60.0,60# Uncoated Cream,444.0,Gloss,X,X
0614X0921BWSTDCO060UC444MXX,0614X0921.BW.STD.CO.060UC444.MXX,Royal,2.0,470.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Coil,60.0,60# Uncoated Cream,444.0,Matte,X,X
0614X0921BWSTDCO060UW444GXX,0614X0921.BW.STD.CO.060UW444.GXX,Royal,2.0,470.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
0614X0921BWSTDCO060UW444MXX,0614X0921.BW.STD.CO.060UW444.MXX,Royal,2.0,470.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
0614X0921BWSTDCO080CW444GXX,0614X0921.BW.STD.CO.080CW444.GXX,Royal,2.0,470.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Coil,80.0,80# Coated White,444.0,Gloss,X,X
0614X0921BWSTDCO080CW444MXX,0614X0921.BW.STD.CO.080CW444.MXX,Royal,2.0,470.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Coil,80.0,80# Coated White,444.0,Matte,X,X
0614X0921BWSTDCW060UC444GXX,0614X0921.BW.STD.CW.060UC444.GXX,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Case Wrap,60.0,60# Uncoated Cream,444.0,Gloss,X,X
0614X0921BWSTDCW060UC444MXX,0614X0921.BW.STD.CW.060UC444.MXX,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Case Wrap,60.0,60# Uncoated Cream,444.0,Matte,X,X
0614X0921BWSTDCW060UW444GXX,0614X0921.BW.STD.CW.060UW444.GXX,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
0614X0921BWSTDCW060UW444MXX,0614X0921.BW.STD.CW.060UW444.MXX,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
0614X0921BWSTDCW080CW444GXX,0614X0921.BW.STD.CW.080CW444.GXX,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
0614X0921BWSTDCW080CW444MXX,0614X0921.BW.STD.CW.080CW444.MXX,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
0614X0921BWSTDLW060UC444GBB,0614X0921.BW.STD.LW.060UC444.GBB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Black,Black
0614X0921BWSTDLW060UC444GBG,0614X0921.BW.STD.LW.060UC444.GBG,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Black,Gold
0614X0921BWSTDLW060UC444GBW,0614X0921.BW.STD.LW.060UC444.GBW,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Black,White
0614X0921BWSTDLW060UC444GFB,0614X0921.BW.STD.LW.060UC444.GFB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Forest,Black
0614X0921BWSTDLW060UC444GFG,0614X0921.BW.STD.LW.060UC444.GFG,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Forest,Gold
0614X0921BWSTDLW060UC444GFW,0614X0921.BW.STD.LW.060UC444.GFW,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Forest,White
0614X0921BWSTDLW060UC444GGB,0614X0921.BW.STD.LW.060UC444.GGB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Gray,Black
0614X0921BWSTDLW060UC444GGG,0614X0921.BW.STD.LW.060UC444.GGG,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Gray,Gold
0614X0921BWSTDLW060UC444GGW,0614X0921.BW.STD.LW.060UC444.GGW,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Gray,White
0614X0921BWSTDLW060UC444GNB,0614X0921.BW.STD.LW.060UC444.GNB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Navy,Black
0614X0921BWSTDLW060UC444GNG,0614X0921.BW.STD.LW.060UC444.GNG,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Navy,Gold
0614X0921BWSTDLW060UC444GNW,0614X0921.BW.STD.LW.060UC444.GNW,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Navy,White
0614X0921BWSTDLW060UC444GRB,0614X0921.BW.STD.LW.060UC444.GRB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Red,Black
0614X0921BWSTDLW060UC444GRG,0614X0921.BW.STD.LW.060UC444.GRG,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Red,Gold
0614X0921BWSTDLW060UC444GRW,0614X0921.BW.STD.LW.060UC444.GRW,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Red,White
0614X0921BWSTDLW060UC444GTB,0614X0921.BW.STD.LW.060UC444.GTB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Tan,Black
0614X0921BWSTDLW060UC444GTG,0614X0921.BW.STD.LW.060UC444.GTG,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Tan,Gold
0614X0921BWSTDLW060UC444GTW,0614X0921.BW.STD.LW.060UC444.GTW,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Gloss,Tan,White
0614X0921BWSTDLW060UC444MBB,0614X0921.BW.STD.LW.060UC444.MBB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Matte,Black,Black
0614X0921BWSTDLW060UC444MBG,0614X0921.BW.STD.LW.060UC444.MBG,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Matte,Black,Gold
0614X0921BWSTDLW060UC444MBW,0614X0921.BW.STD.LW.060UC444.MBW,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Matte,Black,White
0614X0921BWSTDLW060UC444MFB,0614X0921.BW.STD.LW.060UC444.MFB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Matte,Forest,Black
0614X0921BWSTDLW060UC444MFG,0614X0921.BW.STD.LW.060UC444.MFG,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Matte,Forest,Gold
0614X0921BWSTDLW060UC444MFW,0614X0921.BW.STD.LW.060UC444.MFW,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Matte,Forest,White
0614X0921BWSTDLW060UC444MGB,0614X0921.BW.STD.LW.060UC444.MGB,Royal,24.0,800.0,6.14,9.21,156.0,234.0,6.39,9.46,162.35,240.35,Black & White,Standard,Linen Wrap,60.0,60# Uncoated Cream,444.0,Matte,Gray,Black
